date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:14:26	318295/318295	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:26%20GMT	https://thebestschools.org/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/index.html	(from )
14:14:26	128/128	---M--	200	added ('OK')	text/plain	date:Sun,%2025%20Dec%202022%2012:14:26%20GMT	https://thebestschools.org/robots.txt		(from )
14:14:27	105187/105187	---MCZ	200	added ('OK')	text/javascript	etag:W/%22fcbdcab2ad15dde8530f59beb0342f8b%22	https://content.cmn.com/cohesion/cohesion-latest.min.js?cDomain=thebestschools.org	C:/My%20Web%20Sites/thebestschools/content.cmn.com/cohesion/cohesion-latest.min209a.js	(from https://thebestschools.org/)
14:14:27	74759/74759	---MCZ	200	added ('OK')	application/javascript	etag:W/%2205df452a7356ce05e6ba7c3d5e983248%22	https://sonic-ui.highereducation.com/latest/ucl.adapter.js	C:/My%20Web%20Sites/thebestschools/sonic-ui.highereducation.com/latest/ucl.adapter.js	(from https://thebestschools.org/)
14:14:27	15010/15010	---MCZ	200	added ('OK')	application/javascript	etag:W/%227d0bf76bcaaf504d117b59679ac0ddf9%22	https://sonic-ui.highereducation.com/latest/ucl.publisher.js	C:/My%20Web%20Sites/thebestschools/sonic-ui.highereducation.com/latest/ucl.publisher.js	(from https://thebestschools.org/)
14:14:28	31820/31820	---MCZ	200	added ('OK')	application/javascript	etag:W/%2211a7e63e351baf74b77417f60c72ba51%22	https://sonic-ui.highereducation.com/latest/vendor.js	C:/My%20Web%20Sites/thebestschools/sonic-ui.highereducation.com/latest/vendor.js	(from https://thebestschools.org/)
14:14:28	12906/12906	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d973baa035c27dc5bc79b5b68ec3492c%22	https://sonic-ui.highereducation.com/latest/sonic-tooltip.js	C:/My%20Web%20Sites/thebestschools/sonic-ui.highereducation.com/latest/sonic-tooltip.js	(from https://thebestschools.org/)
14:14:28	126568/126568	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a8e83a1027d7fda3c862df27f08d37f6%22	https://sonic-ui.highereducation.com/latest/sonic-qdf.js	C:/My%20Web%20Sites/thebestschools/sonic-ui.highereducation.com/latest/sonic-qdf.js	(from https://thebestschools.org/)
14:14:28	91656/91656	---MCZ	200	added ('OK')	application/javascript	etag:W/%224057dc3d1cafae8a0315cc8c8f8ee7b9%22	https://sonic-ui.highereducation.com/latest/sonic-editorial-listings.js	C:/My%20Web%20Sites/thebestschools/sonic-ui.highereducation.com/latest/sonic-editorial-listings.js	(from https://thebestschools.org/)
14:14:29	21748/21748	---M-Z	200	added ('OK')	application/javascript	etag:0x8DAE3258E5CB56A	https://cdn.cookielaw.org/scripttemplates/otSDKStub.js	C:/My%20Web%20Sites/thebestschools/cdn.cookielaw.org/scripttemplates/otSDKStub.js	(from https://thebestschools.org/)
14:14:30	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sun,%2025%20Dec%202022%2012:14:29%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/thebestschools/www.googletagmanager.com/gtm.85445.delayed	(from https://thebestschools.org/)
14:14:30	468/468	---M-Z	200	added ('OK')	text/css	etag:W/%226390ec65-1d4%22	https://thebestschools.org/app/plugins/auth0/assets/css/main.css	C:/My%20Web%20Sites/thebestschools/thebestschools.org/app/plugins/auth0/assets/css/main.css	(from https://thebestschools.org/)
14:14:30	71590/71590	---M-Z	200	added ('OK')	text/css	etag:W/%226398d6ab-117a6%22	https://thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/styles.e5c287474c60c48b12e1.css	C:/My%20Web%20Sites/thebestschools/thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/styles.e5c287474c60c48b12e1.css	(from https://thebestschools.org/)
14:14:31	1478/1478	---M-Z	200	added ('OK')	application/json	date:Sun,%2025%20Dec%202022%2012:14:30%20GMT	https://thebestschools.org/wp-json/wp/v2/pages/15	C:/My%20Web%20Sites/thebestschools/thebestschools.org/wp-json/wp/v2/pages/15.json	(from https://thebestschools.org/)
14:14:31	146768/146768	---M-Z	200	added ('OK')	application/json	date:Sun,%2025%20Dec%202022%2012:14:31%20GMT	https://thebestschools.org/wp-json/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/wp-json/index.html	(from https://thebestschools.org/)
14:14:31	2236/2236	---M-Z	200	added ('OK')	application/json	date:Sun,%2025%20Dec%202022%2012:14:31%20GMT	https://thebestschools.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthebestschools.org%2F	C:/My%20Web%20Sites/thebestschools/thebestschools.org/wp-json/oembed/1.0/embed40d1.json	(from https://thebestschools.org/)
14:14:32	2330/2330	---M-Z	200	added ('OK')	text/xml	date:Sun,%2025%20Dec%202022%2012:14:31%20GMT	https://thebestschools.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthebestschools.org%2F&format=xml	C:/My%20Web%20Sites/thebestschools/thebestschools.org/wp-json/oembed/1.0/embedea60	(from https://thebestschools.org/)
14:14:32	786/786	---M--	200	added ('OK')	image/png	etag:%22fa480e0c6a67b5a3a1b752e808709d77%22	https://res.cloudinary.com/highereducation/images/w_32,h_32,c_scale/f_auto,fl_lossy,q_auto/f_auto,q_auto/v1668115917/TheBestSchools.org/cropped-tbs-icon/cropped-tbs-icon-32x32.png?_i=AA	C:/My%20Web%20Sites/thebestschools/res.cloudinary.com/highereducation/images/w_32,h_32,c_scale/f_auto,fl_lossy,q_auto/f_auto,q_auto/v1668115917/TheBestSchools.org/cropped-tbs-icon/cropped-tbs-icon-32x32d0f5.png	(from https://thebestschools.org/)
14:14:32	5069/5069	---M--	200	added ('OK')	image/png	etag:%221e202a5ec99ca0d27100284ffcf08637%22	https://res.cloudinary.com/highereducation/images/w_192,h_192,c_scale/f_auto,fl_lossy,q_auto/f_auto,q_auto/v1668115917/TheBestSchools.org/cropped-tbs-icon/cropped-tbs-icon-192x192.png?_i=AA	C:/My%20Web%20Sites/thebestschools/res.cloudinary.com/highereducation/images/w_192,h_192,c_scale/f_auto,fl_lossy,q_auto/f_auto,q_auto/v1668115917/TheBestSchools.org/cropped-tbs-icon/cropped-tbs-icon-192x192d0f5.png	(from https://thebestschools.org/)
14:14:33	4430/4430	---M--	200	added ('OK')	image/png	etag:%2284530168e8ef5036541a2187fdf7027c%22	https://res.cloudinary.com/highereducation/images/w_180,h_180,c_scale/f_auto,fl_lossy,q_auto/f_auto,q_auto/v1668115917/TheBestSchools.org/cropped-tbs-icon/cropped-tbs-icon-180x180.png?_i=AA	C:/My%20Web%20Sites/thebestschools/res.cloudinary.com/highereducation/images/w_180,h_180,c_scale/f_auto,fl_lossy,q_auto/f_auto,q_auto/v1668115917/TheBestSchools.org/cropped-tbs-icon/cropped-tbs-icon-180x180d0f5.png	(from https://thebestschools.org/)
14:14:33	8743/8743	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226390ec66-2227%22	https://thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/img/logo-footer.svg	C:/My%20Web%20Sites/thebestschools/thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/img/logo-footer.svg	(from https://thebestschools.org/)
14:14:33	10099/10099	---M--	200	added ('OK')	image/jpeg	etag:%225d38213cc6aa47472204ea3665735b9c%22	https://res.cloudinary.com/highereducation/image/upload/w_318,h_318,c_fill,f_auto,fl_lossy,q_auto,g_face/v1/TheBestSchools.org/homepage/Homepage_01.jpg	C:/My%20Web%20Sites/thebestschools/res.cloudinary.com/highereducation/image/upload/w_318,h_318,c_fill,f_auto,fl_lossy,q_auto,g_face/v1/TheBestSchools.org/homepage/Homepage_01.jpg	(from https://thebestschools.org/)
14:14:34	10963/10963	---M--	200	added ('OK')	image/jpeg	etag:%220c2a6a1c4df68081e6e8b251a2a2661e%22	https://res.cloudinary.com/highereducation/image/upload/w_266,h_266,c_fill,f_auto,fl_lossy,q_auto,g_face/v1/TheBestSchools.org/homepage/Homepage_02.jpg	C:/My%20Web%20Sites/thebestschools/res.cloudinary.com/highereducation/image/upload/w_266,h_266,c_fill,f_auto,fl_lossy,q_auto,g_face/v1/TheBestSchools.org/homepage/Homepage_02.jpg	(from https://thebestschools.org/)
14:14:34	450338/450338	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:34%20GMT	https://thebestschools.org/rankings/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/index.html	(from https://thebestschools.org/)
14:14:34	13280/13280	---M--	200	added ('OK')	image/jpeg	etag:%2227a1d0b0ceb274a9bbe260ed66ba0def%22	https://res.cloudinary.com/highereducation/image/upload/w_331,h_329,c_fill,f_auto,fl_lossy,q_auto,g_face/v1/TheBestSchools.org/homepage/Homepage_06.jpg	C:/My%20Web%20Sites/thebestschools/res.cloudinary.com/highereducation/image/upload/w_331,h_329,c_fill,f_auto,fl_lossy,q_auto,g_face/v1/TheBestSchools.org/homepage/Homepage_06.jpg	(from https://thebestschools.org/)
14:14:34	12488/12488	---M--	200	added ('OK')	image/jpeg	etag:%224f5506637693e5b1b30bcf868f45aa73%22	https://res.cloudinary.com/highereducation/image/upload/w_301,h_291,c_fill,f_auto,fl_lossy,q_auto,g_face/v1/TheBestSchools.org/homepage/Homepage_03.jpg	C:/My%20Web%20Sites/thebestschools/res.cloudinary.com/highereducation/image/upload/w_301,h_291,c_fill,f_auto,fl_lossy,q_auto,g_face/v1/TheBestSchools.org/homepage/Homepage_03.jpg	(from https://thebestschools.org/)
14:14:34	11675/11675	---M--	200	added ('OK')	image/jpeg	etag:%2278dbc9c642230e141804cde8ea91f94b%22	https://res.cloudinary.com/highereducation/image/upload/w_381,h_381,c_fill,f_auto,fl_lossy,q_auto,g_face/v1/TheBestSchools.org/homepage/Homepage_04.jpg	C:/My%20Web%20Sites/thebestschools/res.cloudinary.com/highereducation/image/upload/w_381,h_381,c_fill,f_auto,fl_lossy,q_auto,g_face/v1/TheBestSchools.org/homepage/Homepage_04.jpg	(from https://thebestschools.org/)
14:14:35	3827/3827	---M--	200	added ('OK')	image/jpeg	etag:%22b6e7e1e09419fba9a64c93b46cb655fb%22	https://res.cloudinary.com/highereducation/image/upload/v1617125804/TheBestSchools.org-Sonic/image-1.jpg	C:/My%20Web%20Sites/thebestschools/res.cloudinary.com/highereducation/image/upload/v1617125804/TheBestSchools.org-Sonic/image-1.jpg	(from https://thebestschools.org/)
14:14:35	424489/424489	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:35%20GMT	https://thebestschools.org/rankings/online-colleges/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/online-colleges/index.html	(from https://thebestschools.org/)
14:14:35	3666/3666	---M--	200	added ('OK')	image/jpeg	etag:%2217ea7825d81c57cfb926f24e54d82996%22	https://res.cloudinary.com/highereducation/image/upload/v1617125804/TheBestSchools.org-Sonic/image-2.jpg	C:/My%20Web%20Sites/thebestschools/res.cloudinary.com/highereducation/image/upload/v1617125804/TheBestSchools.org-Sonic/image-2.jpg	(from https://thebestschools.org/)
14:14:35	3587/3587	---M--	200	added ('OK')	image/jpeg	etag:%22af1e90fa7035cb9f4fc51a6b3e1e2819%22	https://res.cloudinary.com/highereducation/image/upload/v1617125804/TheBestSchools.org-Sonic/image-3.jpg	C:/My%20Web%20Sites/thebestschools/res.cloudinary.com/highereducation/image/upload/v1617125804/TheBestSchools.org-Sonic/image-3.jpg	(from https://thebestschools.org/)
14:14:36	3461/3461	---M--	200	added ('OK')	image/jpeg	etag:%22ec4913d641a633c2b17c156eb487cb75%22	https://res.cloudinary.com/highereducation/image/upload/v1617125803/TheBestSchools.org-Sonic/image-4.jpg	C:/My%20Web%20Sites/thebestschools/res.cloudinary.com/highereducation/image/upload/v1617125803/TheBestSchools.org-Sonic/image-4.jpg	(from https://thebestschools.org/)
14:14:36	349035/349035	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:36%20GMT	https://thebestschools.org/rankings/online-colleges/start-anytime/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/online-colleges/start-anytime/index.html	(from https://thebestschools.org/)
14:14:36	34576/34576	---M--	200	added ('OK')	image/jpeg	etag:%2295f9aafc3bd2c57db5df810c634c9272%22	https://res.cloudinary.com/highereducation/image/upload/c_fill,f_auto,fl_lossy,q_auto:best,w_465,h_540,g_face/v1/TheBestSchools.org/uploads/GettyImages-1132122259_dewrnz.jpg	C:/My%20Web%20Sites/thebestschools/res.cloudinary.com/highereducation/image/upload/c_fill,f_auto,fl_lossy,q_auto_best,w_465,h_540,g_face/v1/TheBestSchools.org/uploads/GettyImages-1132122259_dewrnz.jpg	(from https://thebestschools.org/)
14:14:36	2548/2548	---M-Z	200	added ('OK')	text/css	etag:W/%226390ec6c-9f4%22	https://thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/component-cards-css.9cacb6e5f8be05325203.css	C:/My%20Web%20Sites/thebestschools/thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/component-cards-css.9cacb6e5f8be05325203.css	(from https://thebestschools.org/)
14:14:36	13692/13692	---M-Z	200	added ('OK')	text/css	etag:W/%226390ec66-357c%22	https://thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/vendor-swiper-css.a119068e7704da1b5785.css	C:/My%20Web%20Sites/thebestschools/thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/vendor-swiper-css.a119068e7704da1b5785.css	(from https://thebestschools.org/)
14:14:37	2127/2127	---M-Z	200	added ('OK')	text/css	etag:W/%226390ec66-84f%22	https://thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/layout-home-css.6cf7751b2abae518f947.css	C:/My%20Web%20Sites/thebestschools/thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/layout-home-css.6cf7751b2abae518f947.css	(from https://thebestschools.org/)
14:14:37	9667/9667	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%226390ec6b-25c3%22	https://thebestschools.org/app/plugins/link-whisper-premium/js/frontend.js	C:/My%20Web%20Sites/thebestschools/thebestschools.org/app/plugins/link-whisper-premium/js/frontend.js	(from https://thebestschools.org/)
14:14:37	314685/314685	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:37%20GMT	https://thebestschools.org/rankings/best-universities-worldwide/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/best-universities-worldwide/index.html	(from https://thebestschools.org/)
14:14:38	280243/280243	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:37%20GMT	https://thebestschools.org/rankings/bachelors/best-conservative-colleges/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/bachelors/best-conservative-colleges/index.html	(from https://thebestschools.org/)
14:14:38	2937/2937	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%226390ec66-b79%22	https://thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/child-header.752cc604762582c9d438.js	C:/My%20Web%20Sites/thebestschools/thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/child-header.752cc604762582c9d438.js	(from https://thebestschools.org/)
14:14:38	7512/7512	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%226398d6ab-1d58%22	https://thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/main.ac98e6a88806f46edc1c.js	C:/My%20Web%20Sites/thebestschools/thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/main.ac98e6a88806f46edc1c.js	(from https://thebestschools.org/)
14:14:38	374318/374318	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:38%20GMT	https://thebestschools.org/rankings/online-colleges/popular-online-colleges/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/online-colleges/popular-online-colleges/index.html	(from https://thebestschools.org/)
14:14:38	273430/273430	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:38%20GMT	https://thebestschools.org/degrees/college-degree-levels/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/degrees/college-degree-levels/index.html	(from https://thebestschools.org/)
14:14:38	371/371	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%226390ec66-173%22	https://thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/one-trust.428ea30c30fe908939f5.js	C:/My%20Web%20Sites/thebestschools/thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/one-trust.428ea30c30fe908939f5.js	(from https://thebestschools.org/)
14:14:38	2063/2063	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%226390ec6c-80f%22	https://thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/component-tagular-card-js.0b2c37278c46b31c4f6f.js	C:/My%20Web%20Sites/thebestschools/thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/component-tagular-card-js.0b2c37278c46b31c4f6f.js	(from https://thebestschools.org/)
14:14:39	84158/84158	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%226390ec66-148be%22	https://thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/vendor-swiper-js.179097b7465b64df0530.js	C:/My%20Web%20Sites/thebestschools/thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/vendor-swiper-js.179097b7465b64df0530.js	(from https://thebestschools.org/)
14:14:39	853/853	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%226390ec6c-355%22	https://thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/layout-home-js.b345516b91bfa876daee.js	C:/My%20Web%20Sites/thebestschools/thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/layout-home-js.b345516b91bfa876daee.js	(from https://thebestschools.org/)
14:14:40	311659/311659	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:39%20GMT	https://thebestschools.org/rankings/bachelors/accelerated/online-bachelors-degree-programs/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/bachelors/accelerated/online-bachelors-degree-programs/index.html	(from https://thebestschools.org/)
14:14:40	315750/315750	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:39%20GMT	https://thebestschools.org/rankings/bachelors/best-online-bachelors-graphic-design/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/bachelors/best-online-bachelors-graphic-design/index.html	(from https://thebestschools.org/)
14:14:40	403381/403381	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:39%20GMT	https://thebestschools.org/rankings/bachelors/best-online-bachelor-it-information-technology-degree-programs/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/bachelors/best-online-bachelor-it-information-technology-degree-programs/index.html	(from https://thebestschools.org/)
14:14:40	303595/303595	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:40%20GMT	https://thebestschools.org/rankings/bachelors/best-online-bachelor-human-resources-degree-programs/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/bachelors/best-online-bachelor-human-resources-degree-programs/index.html	(from https://thebestschools.org/)
14:14:40	339542/339542	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:40%20GMT	https://thebestschools.org/rankings/bachelors/online-degree-completion-programs/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/bachelors/online-degree-completion-programs/index.html	(from https://thebestschools.org/)
14:14:41	208/208	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226390ec66-d0%22	https://thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/img/accordion-arrow-expand.svg	C:/My%20Web%20Sites/thebestschools/thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/img/accordion-arrow-expand.svg	(from https://thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/styles.e5c287474c60c48b12e1.css)
14:14:41	360128/360128	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:40%20GMT	https://thebestschools.org/rankings/bachelors/best-online-bachelor-business-administration-degree-programs/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/bachelors/best-online-bachelor-business-administration-degree-programs/index.html	(from https://thebestschools.org/)
14:14:41	282211/282211	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:40%20GMT	https://thebestschools.org/degrees/what-is-an-associates-degree/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/degrees/what-is-an-associates-degree/index.html	(from https://thebestschools.org/)
14:14:41	204/204	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%226390ec66-cc%22	https://thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/img/accordion-arrow-collapse.svg	C:/My%20Web%20Sites/thebestschools/thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/img/accordion-arrow-collapse.svg	(from https://thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/styles.e5c287474c60c48b12e1.css)
14:14:41	347020/347020	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:41%20GMT	https://thebestschools.org/rankings/masters/best-online-mba-no-gmat/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/masters/best-online-mba-no-gmat/index.html	(from https://thebestschools.org/)
14:14:42	332887/332887	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:41%20GMT	https://thebestschools.org/rankings/masters/best-online-mpa-master-public-administration-degree-programs/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/masters/best-online-mpa-master-public-administration-degree-programs/index.html	(from https://thebestschools.org/)
14:14:42	283833/283833	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:42%20GMT	https://thebestschools.org/rankings/masters/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/masters/index.html	(from https://thebestschools.org/)
14:14:42	369672/369672	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:42%20GMT	https://thebestschools.org/rankings/masters/best-online-master-social-work-degree-programs/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/masters/best-online-master-social-work-degree-programs/index.html	(from https://thebestschools.org/)
14:14:42	405678/405678	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:42%20GMT	https://thebestschools.org/rankings/masters/best-online-masters-educational-administration/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/masters/best-online-masters-educational-administration/index.html	(from https://thebestschools.org/)
14:14:42	282279/282279	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:42%20GMT	https://thebestschools.org/degrees/what-is-a-bachelors-degree/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/degrees/what-is-a-bachelors-degree/index.html	(from https://thebestschools.org/)
14:14:42	228111/228111	---M-Z	200	added ('OK')	application/json	date:Sun,%2025%20Dec%202022%2012:14:42%20GMT	https://thebestschools.org/wp-json/wp/v2/pages/106	C:/My%20Web%20Sites/thebestschools/thebestschools.org/wp-json/wp/v2/pages/106.json	(from https://thebestschools.org/rankings/)
14:14:43	388128/388128	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:42%20GMT	https://thebestschools.org/rankings/masters/best-online-masters-healthcare-administration/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/masters/best-online-masters-healthcare-administration/index.html	(from https://thebestschools.org/)
14:14:43	354519/354519	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:42%20GMT	https://thebestschools.org/rankings/masters/best-online-masters-organizational-psychology/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/masters/best-online-masters-organizational-psychology/index.html	(from https://thebestschools.org/)
14:14:43	283482/283482	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:43%20GMT	https://thebestschools.org/degrees/what-is-a-masters-degree/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/degrees/what-is-a-masters-degree/index.html	(from https://thebestschools.org/)
14:14:43	2268/2268	---M-Z	200	added ('OK')	application/json	date:Sun,%2025%20Dec%202022%2012:14:43%20GMT	https://thebestschools.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthebestschools.org%2Frankings%2F	C:/My%20Web%20Sites/thebestschools/thebestschools.org/wp-json/oembed/1.0/embed85c8.json	(from https://thebestschools.org/rankings/)
14:14:43	299056/299056	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:43%20GMT	https://thebestschools.org/rankings/doctorate/best-online-doctorate-organizational-leadership-programs/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/doctorate/best-online-doctorate-organizational-leadership-programs/index.html	(from https://thebestschools.org/)
14:14:43	285606/285606	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:43%20GMT	https://thebestschools.org/rankings/doctorate/best-online-doctorate-early-childhood-education/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/doctorate/best-online-doctorate-early-childhood-education/index.html	(from https://thebestschools.org/)
14:14:44	2360/2360	---M-Z	200	added ('OK')	text/xml	date:Sun,%2025%20Dec%202022%2012:14:43%20GMT	https://thebestschools.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthebestschools.org%2Frankings%2F&format=xml	C:/My%20Web%20Sites/thebestschools/thebestschools.org/wp-json/oembed/1.0/embed94f6	(from https://thebestschools.org/rankings/)
14:14:44	297717/297717	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:43%20GMT	https://thebestschools.org/rankings/doctorate/best-online-doctorate-addiction-recovery/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/doctorate/best-online-doctorate-addiction-recovery/index.html	(from https://thebestschools.org/)
14:14:44	279686/279686	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:44%20GMT	https://thebestschools.org/rankings/doctorate/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/doctorate/index.html	(from https://thebestschools.org/)
14:14:44	319877/319877	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:44%20GMT	https://thebestschools.org/rankings/doctorate/best-online-doctorate-human-resources/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/doctorate/best-online-doctorate-human-resources/index.html	(from https://thebestschools.org/)
14:14:45	295378/295378	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:44%20GMT	https://thebestschools.org/rankings/doctorate/best-online-doctorate-social-work/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/doctorate/best-online-doctorate-social-work/index.html	(from https://thebestschools.org/)
14:14:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2025%20Dec%202022%2012:14:44%20GMT	https://thebestschools.org/rankings/online-colleges	C:/My%20Web%20Sites/thebestschools/thebestschools.org/rankings/online-colleges	(from https://thebestschools.org/rankings/)
14:14:45	277588/277588	---M-Z	200	added ('OK')	text/html	date:Sun,%2025%20Dec%202022%2012:14:45%20GMT	https://thebestschools.org/degrees/what-is-a-doctorate-degree/	C:/My%20Web%20Sites/thebestschools/thebestschools.org/degrees/what-is-a-doctorate-degree/index.html	(from https://thebestschools.org/)
14:14:45	9311/9311	---M-Z	200	added ('OK')	text/css	etag:W/%226390ec66-245f%22	https://thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/components-accordion-v2-css.17c726da869c602142d6.css	C:/My%20Web%20Sites/thebestschools/thebestschools.org/app/themes/sonic-ui-theme-child/assets/dist/components-accordion-v2-css.17c726da869c602142d6.css	(from https://thebestschools.org/rankings/)
